trip_start_timestamp,trip_seconds,trip_miles,fare,tip,additional_charges,trip_total,shared_trip_authorized,trips_pooled,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,date,weekday
2022-02-09 14:30:00,2970.0,22.8,32.5,7.0,13.53,53.03,0,1,,,41.79259236,-87.76961545,2022-02-09,Wednesday
2022-02-09 14:30:00,1849.0,18.1,27.5,0.0,12.84,40.34,0,1,41.89833179,-87.62076287,41.97907082,-87.90303966,2022-02-09,Wednesday
2022-02-09 14:30:00,1632.0,16.6,22.5,5.0,12.07,39.57,0,1,41.97907082,-87.90303966,41.92177836,-87.64145976,2022-02-09,Wednesday
2022-02-09 14:30:00,1273.0,10.0,17.5,0.0,4.69,22.19,0,1,41.70658788,-87.62336651,,,2022-02-09,Wednesday
2022-02-09 14:45:00,762.0,2.5,10.0,0.0,1.02,11.02,0,1,41.90741282,-87.64090152,41.88099447,-87.63274649,2022-02-09,Wednesday
2022-02-09 14:45:00,2584.0,18.7,25.0,0.0,6.07,31.07,0,1,41.85718386,-87.62033462,,,2022-02-09,Wednesday
2022-02-09 14:45:00,1004.0,3.4,10.0,5.0,1.02,16.02,0,1,41.9442266,-87.65599818,41.92276062,-87.69915534,2022-02-09,Wednesday
2022-02-09 14:45:00,3221.0,35.9,77.5,0.0,7.79,85.29,0,1,41.870415,-87.67508562,,,2022-02-09,Wednesday
2022-02-09 14:45:00,1736.0,7.0,32.5,0.0,1.02,33.52,0,1,41.86378712,-87.69251593,41.76810629,-87.6980008,2022-02-09,Wednesday
2022-02-09 14:45:00,716.0,3.9,10.0,0.0,2.76,12.76,0,1,41.7929819,-87.72420819,,,2022-02-09,Wednesday
2022-02-09 14:45:00,2604.0,16.6,45.0,0.0,11.35,56.35,0,1,41.92907766,-87.64629348,41.97907082,-87.90303966,2022-02-09,Wednesday
2022-02-09 14:45:00,1126.0,8.7,15.0,0.0,3.88,18.88,0,1,,,41.8299223,-87.67250265,2022-02-09,Wednesday
2022-02-09 14:45:00,1297.0,6.9,12.5,0.0,3.39,15.89,0,1,,,41.80414737,-87.73082849,2022-02-09,Wednesday
2022-02-09 14:45:00,1544.0,11.6,17.5,0.0,4.47,21.97,0,1,41.77719625,-87.64249753,41.92268628,-87.64948873,2022-02-09,Wednesday
2022-02-09 14:45:00,393.0,1.0,7.5,0.0,1.02,8.52,0,1,41.87400538,-87.66351755,41.87400538,-87.66351755,2022-02-09,Wednesday
2022-02-09 14:45:00,1255.0,6.0,12.5,0.0,3.36,15.86,0,1,41.83908691,-87.71400381,41.77184852,-87.69566634,2022-02-09,Wednesday
2022-02-09 14:45:00,2709.0,20.8,35.0,8.0,6.02,49.02,0,1,41.97907082,-87.90303966,41.89207263,-87.62887416,2022-02-09,Wednesday
2022-02-09 14:45:00,1421.0,7.9,17.5,0.0,3.59,21.09,0,1,42.01604649,-87.67333378,41.98591638,-87.76897024,2022-02-09,Wednesday
2022-02-09 14:45:00,1113.0,7.2,12.5,0.0,5.19,17.69,0,1,41.96363317,-87.65236536,41.87740612,-87.62197165,2022-02-09,Wednesday
2022-02-09 14:45:00,505.0,2.2,10.0,0.0,1.02,11.02,0,1,41.90120699,-87.67635599,41.9000696,-87.72091824,2022-02-09,Wednesday
2022-02-09 14:45:00,2314.0,8.5,15.0,0.0,3.73,18.73,0,1,,,41.78328184,-87.6521654,2022-02-09,Wednesday
2022-02-09 14:45:00,2258.0,19.4,25.0,0.0,11.01,36.01,0,1,41.97907082,-87.90303966,41.85934972,-87.61735801,2022-02-09,Wednesday
2022-02-09 14:45:00,499.0,1.6,5.0,0.0,2.36,7.36,0,1,41.90056038,-87.69419737,41.89967018,-87.6698378,2022-02-09,Wednesday
2022-02-09 14:45:00,1220.0,5.0,12.5,0.0,1.02,13.52,0,1,41.89060885,-87.75604671,,,2022-02-09,Wednesday
2022-02-09 15:00:00,1522.0,10.4,30.0,0.0,1.02,31.02,0,1,41.87886558,-87.62519214,41.74420515,-87.65630599,2022-02-09,Wednesday
2022-02-09 15:00:00,682.0,2.3,7.5,0.0,4.17,11.67,0,1,41.86790242,-87.64295867,41.87925508,-87.642649,2022-02-09,Wednesday
2022-02-09 15:00:00,2493.0,29.4,37.5,0.0,8.62,46.12,0,1,41.76157791,-87.57278199,,,2022-02-09,Wednesday
2022-02-09 15:00:00,899.0,3.6,10.0,0.0,1.02,11.02,0,1,41.77184852,-87.69566634,41.74575771,-87.7083657,2022-02-09,Wednesday
2022-02-09 15:00:00,1609.0,10.1,17.5,0.0,4.09,21.59,0,1,41.87400538,-87.66351755,41.98363631,-87.72358319,2022-02-09,Wednesday
2022-02-09 15:00:00,1248.0,8.4,17.5,0.0,3.7,21.2,0,1,41.68972991,-87.6690544,,,2022-02-09,Wednesday
2022-02-09 15:00:00,255.0,0.3,5.0,0.0,2.36,7.36,0,1,41.92726096,-87.76550161,41.92726096,-87.76550161,2022-02-09,Wednesday
2022-02-09 15:00:00,672.0,1.4,7.5,0.0,4.11,11.61,0,1,41.87101588,-87.63140653,41.86790242,-87.64295867,2022-02-09,Wednesday
2022-02-09 15:00:00,1459.0,7.2,20.0,0.0,1.02,21.02,0,1,41.9442266,-87.65599818,41.87400538,-87.66351755,2022-02-09,Wednesday
2022-02-09 15:00:00,811.0,2.9,20.0,0.0,6.02,26.02,0,1,41.87925508,-87.642649,41.89197151,-87.61294541,2022-02-09,Wednesday
2022-02-09 15:00:00,2056.0,9.7,27.5,0.0,1.02,28.52,0,1,41.83908691,-87.71400381,41.71749304,-87.64889507,2022-02-09,Wednesday
2022-02-09 15:00:00,2289.0,17.6,27.5,0.0,6.02,33.52,0,1,41.88528132,-87.6572332,41.97907082,-87.90303966,2022-02-09,Wednesday
2022-02-09 15:00:00,889.0,2.7,12.5,0.0,1.02,13.52,0,1,41.94315509,-87.64069808,41.9049353,-87.64990723,2022-02-09,Wednesday
2022-02-09 15:00:00,1169.0,4.0,12.5,0.0,1.02,13.52,0,1,41.81736621,-87.6988608,41.80908443,-87.63242452,2022-02-09,Wednesday
2022-02-09 15:00:00,781.0,4.1,12.5,0.0,1.02,13.52,0,1,41.86790242,-87.64295867,41.89950655,-87.67960029,2022-02-09,Wednesday
2022-02-09 15:00:00,1618.0,10.4,25.0,0.0,6.02,31.02,0,1,41.95358213,-87.72345239,41.98026431,-87.9136246,2022-02-09,Wednesday
