trip_start_timestamp,trip_seconds,trip_miles,fare,tip,additional_charges,trip_total,shared_trip_authorized,trips_pooled,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,date,weekday
2022-09-19 04:30:00,756.0,1.8,20.0,0.0,3.26,23.26,0,1,41.87906699,-87.65700503,41.88530002,-87.64280847,2022-09-19,Monday
2022-09-19 04:30:00,263.0,0.7,5.0,0.0,2.91,7.91,0,1,41.89060885,-87.75604671,41.89060885,-87.75604671,2022-09-19,Monday
2022-09-19 04:30:00,3873.0,18.5,65.0,12.0,14.21,91.21,0,1,41.97907082,-87.90303966,41.88498719,-87.62099291,2022-09-19,Monday
2022-09-19 04:30:00,3573.0,15.3,47.5,0.0,8.43,55.93,0,1,41.88099447,-87.63274649,,,2022-09-19,Monday
2022-09-19 04:30:00,1671.0,4.6,25.0,0.0,3.26,28.26,0,1,41.88099447,-87.63274649,41.93631013,-87.65156259,2022-09-19,Monday
2022-09-19 04:30:00,2581.0,16.5,35.0,6.0,3.26,44.26,0,1,41.95358213,-87.72345239,41.79409025,-87.59231086,2022-09-19,Monday
2022-09-19 04:30:00,846.0,4.5,12.5,0.0,1.81,14.31,1,1,41.86790242,-87.64295867,41.8346736,-87.61083474,2022-09-19,Monday
2022-09-19 04:30:00,989.0,2.7,22.5,0.0,3.08,25.58,0,1,41.89830587,-87.65361398,41.92187746,-87.66407824,2022-09-19,Monday
2022-09-19 04:30:00,524.0,1.4,12.5,0.0,2.91,15.41,0,1,41.9442266,-87.65599818,41.94779159,-87.68383494,2022-09-19,Monday
2022-09-19 04:30:00,227.0,0.9,17.5,0.0,3.26,20.76,0,1,41.87925508,-87.642649,41.87740612,-87.62197165,2022-09-19,Monday
2022-09-19 04:30:00,330.0,1.1,17.5,2.0,3.26,22.76,0,1,41.89833179,-87.62076287,41.89207263,-87.62887416,2022-09-19,Monday
2022-09-19 04:30:00,765.0,1.5,7.5,0.0,3.38,10.88,0,1,41.78310072,-87.6084265,41.78650204,-87.62219734,2022-09-19,Monday
2022-09-19 04:30:00,1945.0,11.8,32.5,0.0,14.95,47.45,0,1,,,41.97907082,-87.90303966,2022-09-19,Monday
2022-09-19 04:30:00,440.0,1.5,12.5,2.0,3.26,17.76,0,1,41.95358213,-87.72345239,41.95358213,-87.72345239,2022-09-19,Monday
2022-09-19 04:30:00,918.0,3.6,17.5,0.0,5.05,22.55,0,1,41.89960211,-87.63330804,41.90120699,-87.67635599,2022-09-19,Monday
