Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
0294599097debe1fc6df9b2b380d567a919e9533,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,636,1.7,17031060900.0,17031063301.0,6.0,6.0,10.0,0,1.02,11.02,0,1,41.94982935,-87.64396537,POINT (-87.6439653703 41.949829346),41.93453972,-87.6430228,POINT (-87.6430228044 41.9345397158)
0f6b9533e416aa40e85224fdf257301965a12ac9,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,600,2.0,17031080300.0,17031280100.0,8.0,28.0,7.5,0,2.36,9.86,0,1,41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303),41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224)
18bf77a23b253c1057cb3c419d77444b2dcc9b21,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,571,4.4,,,29.0,28.0,10.0,0,2.86,12.86,0,1,41.86019002,-87.7172201,POINT (-87.7172201 41.8601900192),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2616abad0bbfb2bc82424b9e9384c4e5916e291f,01/15/2022 10:15:00 AM,01/15/2022 10:45:00 AM,1718,9.1,,,66.0,29.0,15.0,0,3.85,18.85,0,1,41.77184852,-87.69566634,POINT (-87.695666342 41.7718485152),41.86019002,-87.7172201,POINT (-87.7172201 41.8601900192)
31150663a6b9796f805793f8f490e9fc37c1b817,01/15/2022 10:15:00 AM,01/15/2022 10:15:00 AM,161,1.1,17031282700.0,17031842900.0,28.0,28.0,5.0,0,2.36,7.36,0,1,41.8713514,-87.6886749,POINT (-87.6886749004 41.8713514005),41.8631181,-87.67292044,POINT (-87.672920435 41.8631181033)
3e7827dae14133d2aed53fc3f86b2e7037f7738e,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,781,5.0,,,44.0,51.0,15.0,0,1.49,16.49,0,1,41.74020576,-87.61596952,POINT (-87.6159695226 41.7402057565),41.69063335,-87.57005827,POINT (-87.5700582686 41.6906333472)
4b350983e3ab0a66ab010808ddcedae292e78585,01/15/2022 10:15:00 AM,01/15/2022 10:45:00 AM,2103,26.7,,,76.0,42.0,40.0,0,6.12,46.12,0,1,41.98026431,-87.9136246,POINT (-87.913624596 41.9802643146),41.77887686,-87.59492544,POINT (-87.5949254391 41.7788768603)
59dd731d4f062de9c432b2160c4e8a3c55cdb722,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,291,1.3,,,22.0,22.0,7.5,0,1.02,8.52,0,1,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205)
6917da42599fb4de80a29d5597842b0d909f4e9e,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,935,7.3,17031040402.0,17031081201.0,4.0,8.0,12.5,0,3.73,16.23,0,1,41.97256254,-87.67884597,POINT (-87.6788459662 41.9725625375),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134)
74b0dba4228471c9e06a431593fb8a7d4cdb70f3,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,460,2.2,17031610300.0,17031835600.0,61.0,37.0,7.5,0,1.02,8.52,0,1,41.81617802,-87.67510206,POINT (-87.6751020589 41.8161780153),41.80182275,-87.63224526,POINT (-87.632245255 41.8018227527)
83985259edd2b94c61f24bdb24378591fcf8f947,01/15/2022 10:15:00 AM,01/15/2022 10:30:00 AM,549,1.9,17031030603.0,17031031000.0,77.0,3.0,7.5,3,2.36,12.86,0,1,41.9854765,-87.65839767,POINT (-87.6583976702 41.9854764991),41.97243708,-87.67110953,POINT (-87.6711095263 41.9724370811)
9062dbdd5f239584a7685bd88a934d6554e25459,01/15/2022 10:15:00 AM,01/15/2022 10:15:00 AM,220,1.2,,,22.0,22.0,5.0,0,2.37,7.37,0,1,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205)
a0dd63a1477173b57ed1af5f680743587d5d8c96,01/15/2022 10:15:00 AM,01/15/2022 10:15:00 AM,279,0.6,,,38.0,38.0,5.0,0,2.36,7.36,0,1,41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392),41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392)
ad9377a0bc5b7a944cf5d2b2b5037fd63f2a07b1,01/15/2022 10:15:00 AM,01/15/2022 10:15:00 AM,763,5.8,,,22.0,28.0,10.0,0,3.16,13.16,0,1,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
